"","link","date","title","text"
"56","http://mid.ru/bdomp/ns_publ.nsf/71efd0b697409f85c3256fc7002e091d/97852a22d6033a6a44257bc70048b577!OpenDocument","2013-08-14 00:00:00.000000","ОТВЕТ ГЕНЕРАЛЬНОГО КОНСУЛА РОССИИ В СТАМБУЛЕ А.В.ЕРХОВА НА ПИСЬМО ГЛАВНОГО РЕДАКТОРА ГАЗЕТЫ ""ВЕСТИ ТУРЦИИ БОСФОР"" Т.БАЛЫКА","
Ответ Генерального консула России в Стамбуле А.В.Ерхова на письмо главного редактора газеты Вести Турции Босфор Т.Балыка

14-08-2013

Письмо Т.Балыка.pdf             Ответ А.В.Ерхова.pdf



 "
"57","http://mid.ru/bdomp/ns_publ.nsf/71efd0b697409f85c3256fc7002e091d/97852a22d6033a6a44257bc70048b577!OpenDocument","2013-08-14 00:00:00.000000","ОТВЕТ ГЕНЕРАЛЬНОГО КОНСУЛА РОССИИ В СТАМБУЛЕ А.В.ЕРХОВА НА ПИСЬМО ГЛАВНОГО РЕДАКТОРА ГАЗЕТЫ ""ВЕСТИ ТУРЦИИ БОСФОР"" Т.БАЛЫКА","Ответ Генерального консула России в Стамбуле А.В.Ерхова на письмо главного редактора газеты Вести Турции Босфор Т.Балыка  14-08-2013  Письмо Т.Балыка.pdf             Ответ А.В.Ерхова.pdf"
"58","http://mid.ru/bdomp/ns_publ.nsf/71efd0b697409f85c3256fc7002e091d/9944a89ab695c28143257e1a0021ea0d!OpenDocument","2015-04-01 00:00:00.000000","ОПРОВЕРЖЕНИЕ ПОСЛА РОССИИ В ПОЛЬШЕ С.В.АНДРЕЕВА В СВЯЗИ С ПУБЛИКАЦИЕЙ В ГАЗЕТЕ ""РЕЧЬПОСПОЛИТА"", 30 МАРТА 2015 ГОДА","Опубликовано в газете «Речьпосполита» (Варшава), 30 марта 2015 г. Опровержение Посла России в Польше С.В.Андреева в связи с публикацией в газете Речьпосполита  Крым вернулся на Родину   В номере газеты «Речьпосполита» от 20 марта с.г. мой уважаемый коллега посол Великобритании в Польше Робин Барнетт опубликовал статью «Помним о Крыме». В её тексте я ничего нового или неожиданного не обнаружил – ту же самую искажённую интерпретацию событий, происходивших за последний год в Крыму и на Украине, ежедневно, массированно и настойчиво внушают польской общественности все основные национальные средства массовой информации. Тем не менее я благодарен моему уважаемому коллеге за представившуюся возможность воспользоваться правом на ответ, тем более ценную, что российская точка зрения в польских СМИ излагается значительно реже. Прежде всего начинать надо с того, что год с небольшим тому назад США, Великобритания и их союзники содействовали осуществлению незаконного и неправового вооружённого государственного переворота в Киеве. Его ударной силой выступали штурмовые отряды украинских национал-экстремистов – «Свободы», «Правого сектора» и прочих, – последователей идеологии и традиций Украинской повстанческой армии и её главарей – фашистских пособников Бандеры и Шухевича, о «подвигах» которых если не в Великобритании, то в Польше, может быть, еще кто-то помнит. По Украине покатилась волна расправ с неугодными новой власти. Не замечать этих бесчинств с явно антирусским, а заодно и антисемитским, и зачастую антипольским подтекстом, не обращать внимания на толпы, скачущие на площадях под вопли «москалей – на виселицу», «москалей – на ножи», «Бандера придёт – порядок наведёт» и т.п., можно только если очень хочется не замечать очевидного. В вопросе Крыма главное состоит в том, что после госпереворота в Киеве население Крыма в подавляющем большинстве (а по данным переписи октября 2014 г. там из 2,3 млн.человек 68% русских, 16% украинцев и 12,5% крымских татар) не желало оставаться в составе Украины и хотело присоединиться к России, а руководство и народ России эту волю населения Крыма поддержали. В фильме «Крым. Путь на Родину», на который ссылается г-н посол, Президент Путин как раз и говорит о том, что только после переворота в Киеве дал указание готовиться к возвращению Крыма в состав России – в том случае, если такой будет воля его населения. Свою волю население Крыма выразило на референдуме 16 марта 2014 г., который проводили законные власти, сформированные задолго до этих событий в соответствии с законодательством Украины. В референдуме приняли участие 83% избирателей, и 95% из них проголосовали за выход из состава Украины и присоединение к Российской Федерации. Тем самым население Крыма реализовало своё право на самоопределение. Что такое право у него безусловно имелось, вытекает, в частности, из решения Международного Суда ООН 2010 г. по делу о соответствии международному праву односторонней декларации о независимости Косово, в пользу которого, между прочим, развёрнутые аргументы приводили юристы, представлявшие правительства США и Великобритании. Тогда же подчёркивалось, что наличие права на самоопределение не зависит от того, что оно не предусмотрено законодательством государства, в состав которого входит данная территория. Замечу, что в Косово, как известно, референдума не проводилось, и от решения его судьбы были отстранены сотни тысяч сербских беженцев, вынужденных покинуть этот край, спасаясь от террора Армии освобождения Косово. Так что прав на самостоятельный выбор своей судьбы у крымчан было никак не меньше, чем у косоваров или, например, у жителей Фолклендских островов, где британское правительство в 2013 г. тоже проводило референдум по вопросу об их принадлежности. Утверждать, что крымчане голосовали за возвращение в Россию «под дулами автоматов», под воздействием запугивания и угроз, – это просто абсурд, что очевидно для любого, кто мало-мальски знает историю Крыма и ситуацию там. Хотел бы напомнить, что в течение всего времени, когда осуществлялось возвращение Крыма в состав России, на полуострове не было пролито ни капли крови. Из находившейся в Крыму 20-тысячной украинской военной группировки большая часть перешла на службу в российские вооружённые силы. Так просто не бывает, когда происходит «оккупация» или «насильственное присоединение территории». Российские войска находились в Крыму на основании соглашения между Россией и Украиной, их число никогда не превышало предела, установленного этим соглашением. Роль российских военных при проведении референдума действительно была важнейшей – обеспечить свободное голосование, не дать незаконным киевским властям и национал-экстремистам сорвать его. Попытки такие из Киева предпринимались, но были пресечены на корню. «Независимые, международные наблюдатели» могли приехать на референдум, их приглашали, но западные правительства и парламенты своих представителей направлять не стали – наверное, понимали, что итог референдума их не обрадует. Обвинениям в нарушении международного права, которые России предъявляют США, Великобритания и их союзники, мы цену знаем: в своей правоте мы уверены, зато хорошо помним, как эти «ревнители международного права» бомбили Югославию, вторгались в Ирак, вмешивались во внутренние конфликты в Ливии и Сирии, наконец, поддержали госпереворот на Украине. Утверждения о «международной изоляции России» – это самообман тех, кто любит без всяких на то оснований именовать себя «международным сообществом», хотя представляет всего лишь его часть, причём отнюдь не большую и, к сожалению, не лучшую. США, Великобритания и их союзники – это далеко не весь мир, даже если им удаётся – где подкупом, где шантажом и угрозами – обеспечивать нужные им итоги голосования в международных организациях, даже если под их контролем составляются в нужном ключе доклады и заключения вроде бы независимых международных чиновников. Все это не меняет главного: Крым вернулся в родную гавань навсегда, потому что такова была и есть воля подавляющего большинства его населения – и русских, и украинцев, и крымских татар. Это лишний раз только что подтвердили опросы, которые проводили на полуострове западные СМИ и центры изучения общественного мнения. А то, как бы крымчане «спокойно жили» в нынешней Украине, – мы наблюдаем уже многие месяцы и на юго-востоке, и в других регионах этой страны. Только не стоит сваливать с больной головы на здоровую и вину за это возлагать на Россию – виноватых за беды Украины надо искать среди тех, кто в нарушение украинской конституции совершал государственный переворот и кто в нарушение международного права им покровительствовал."
"59","http://mid.ru/bdomp/ns_publ.nsf/71efd0b697409f85c3256fc7002e091d/99ea5bb3e19a7d2844257c7e0045b1d6!OpenDocument","2014-02-13 00:00:00.000000","ОТКРЫТОЕ ПИСЬМО ПОСЛА РОССИИ В ДАНИИ М.В.ВАНИНА ГЛАВНЫЙ РЕДАКТОРАМ ВЕДУЩИХ ДАТСКИХ ГАЗЕТ","
Открытое письмо Посла России в Дании М.В.Ванина главный редакторам ведущих датских газет
12-02-2014
Открытое письмо.pdf

 "
"60","http://mid.ru/bdomp/ns_publ.nsf/71efd0b697409f85c3256fc7002e091d/99ea5bb3e19a7d2844257c7e0045b1d6!OpenDocument","2014-02-13 00:00:00.000000","ОТКРЫТОЕ ПИСЬМО ПОСЛА РОССИИ В ДАНИИ М.В.ВАНИНА ГЛАВНЫЙ РЕДАКТОРАМ ВЕДУЩИХ ДАТСКИХ ГАЗЕТ","Открытое письмо Посла России в Дании М.В.Ванина главный редакторам ведущих датских газет 12-02-2014 Открытое письмо.pdf"
"61","http://mid.ru/bdomp/ns_publ.nsf/71efd0b697409f85c3256fc7002e091d/9a95c19791fe3dde44257c98004667cd!OpenDocument","2014-03-11 00:00:00.000000","LETTER FROM EMBASSY OF THE RUSSIAN FEDERATION TO ""CHINA DAILY"" EDITOR-IN-CHIEF","LETTER FROM EMBASSY OF THE RUSSIAN FEDERATION TO CHINA DAILY EDITOR-IN-CHIEF  11-03-2014  Embassy of the Russian Federation in China would like to express readiness to deepen bilateral cooperation including mass media exchanges. This is very important for developing strategic partnership between Russia and China in accordance with general policy determined by President Putin and President Xi Jinping, which fully reflects two country's peoples goodwill. Concerning mentioned above we would like to attract Your attention to the latest coverage on Russia by China Daily, Namely we are disappointed with the way the newspaper summarized Sochi Olympic Games results and pictured the ongoing situation in Ukraine. For example, China Daily front page stigmatized Sochi Games as Good, Bad and Ugly (25/02/2014), For some unknown reason the editor chose to criticize organizers for minor shortcomings, overshadow Russian figure skating triumph by putting in question the fairness of judging. Somehow Your distinguished newspaper preferred to ignore that Sochi Olympics were highly praised by the International Olympic Committee authorities, many state leaders, sportsmen and visitors from around the globe. Although it was Russian team that won most medals during the Games - fact that all Russian people take great pride in -only foreign sportsmen were called winners in the article, We regret that China Daily materials on the Games surprisingly resembled critical and obviously very partial reports by some western media, most of which, by the way, were refuted as groundless and falsified later on. Such manner of presenting materials not only contradicts real state of affairs, but also affects a very positive media image of Sochi Games, created by the hard work of other major Chinese news agencies and broadcasters, such as Xinhua, People's Daily, CCTV etc. Moreover, such articles appear to be in starkling contrast with Chinese leadership's support of the Games. As we all know President Xi Jinping has personally attended the opening ceremony and hold very fruitful talks with President Putin. Thus, irresponsible copying of western media vicious criticism seems to be aiming at souring favourable political environment in Russia-China relations and raining on the two state leader's parade. Regarding the issue of crisis in Ukraine. Minister of foreign affairs Mr. Wang Yi and his Russian counterpart Mr. Lavrov voiced closeness of positions on the situation in Ukraine. But China Daily publishes materials, openly attacking and groundlessly speculating Russia's recent moves. Accusing President Putin of creating the biggest confrontation between Moscow and the West since the Cold War, picturing so called legitimate Ukrainian president O.Turchyunov and prime minister A.Yatsenyuk as a nation defenders against Russian aggression and stating that Russian forces have already seized Crimea converts black into white. Moreover it deludes readers and is absolutely unacceptable. We did notice that all the above mentioned materials were based on reports by foreign news agencies, such as AFP, AP and REUTERS. We also paid attention to the fact that editors failed, deliberately or unintentionally, to provide readers with another perspective on the situation in Ukraine by referring to Russia news agencies. Embassy of the Russian Federation respects the right of China Daily to choose independently the way it operates. However we reckon that such a respectful newspaper could choose materials more responsibly and refrain from misrepresenting facts and distorting the truth. We call for a more balanced and unbiased way of presenting information to your readership. Embassy of the Russian Federation suggests that China Daily should pay more attention to other Chinese and Russian official media. Among Russian media ITAR-TASS and Russia Today TV Chanel are highly recommended.  Embassy of the Russian Federation in the People's Republic of China"
"62","http://mid.ru/bdomp/ns_publ.nsf/71efd0b697409f85c3256fc7002e091d/9a95c19791fe3dde44257c98004667cd!OpenDocument","2014-03-11 00:00:00.000000","LETTER FROM EMBASSY OF THE RUSSIAN FEDERATION TO ""CHINA DAILY"" EDITOR-IN-CHIEF","
LETTER FROM EMBASSY OF THE RUSSIAN FEDERATION TO CHINA DAILY EDITOR-IN-CHIEF

11-03-2014

Embassy of the Russian Federation in China would like to express readiness to deepen bilateral cooperation including mass media exchanges. This is very important for developing strategic partnership between Russia and China in accordance with general policy determined by President Putin and President Xi Jinping, which fully reflects two country's peoples goodwill.
Concerning mentioned above we would like to attract Your attention to the latest coverage on Russia by China Daily, Namely we are disappointed with the way the newspaper summarized Sochi Olympic Games results and pictured the ongoing situation in Ukraine.
For example, China Daily front page stigmatized Sochi Games as Good, Bad and Ugly (25/02/2014), For some unknown reason the editor chose to criticize organizers for minor shortcomings, overshadow Russian figure skating triumph by putting in question the fairness of judging. Somehow Your distinguished newspaper preferred to ignore that Sochi Olympics were highly praised by the International Olympic Committee authorities, many state leaders, sportsmen and visitors from around the globe. Although it was Russian team that won most medals during the Games - fact that all Russian people take great pride in -only foreign sportsmen were called winners in the article,
We regret that China Daily materials on the Games surprisingly resembled critical and obviously very partial reports by some western media, most of which, by the way, were refuted as groundless and falsified later on.
Such manner of presenting materials not only contradicts real state of affairs, but also affects a very positive media image of Sochi Games, created by the hard work of other major Chinese news agencies and broadcasters, such as Xinhua, People's Daily, CCTV etc.
Moreover, such articles appear to be in starkling contrast with Chinese leadership's support of the Games. As we all know President Xi Jinping has personally attended the opening ceremony and hold very fruitful talks with President Putin. Thus, irresponsible copying of western media vicious criticism seems to be aiming at souring favourable political environment in Russia-China relations and raining on the two state leader's parade.
Regarding the issue of crisis in Ukraine. Minister of foreign affairs Mr. Wang Yi and his Russian counterpart Mr. Lavrov voiced closeness of positions on the situation in Ukraine. But China Daily publishes materials, openly attacking and groundlessly speculating Russia's recent moves. Accusing President Putin of creating the biggest confrontation between Moscow and the West since the Cold War, picturing so called legitimate Ukrainian president O.Turchyunov and prime minister A.Yatsenyuk as a nation defenders against Russian aggression and stating that Russian forces have already seized Crimea converts black into white. Moreover it deludes readers and is absolutely unacceptable.
We did notice that all the above mentioned materials were based on reports by foreign news agencies, such as AFP, AP and REUTERS. We also paid attention to the fact that editors failed, deliberately or unintentionally, to provide readers with another perspective on the situation in Ukraine by referring to Russia news agencies.
Embassy of the Russian Federation respects the right of China Daily to choose independently the way it operates. However we reckon that such a respectful newspaper could choose materials more responsibly and refrain from misrepresenting facts and distorting the truth.
We call for a more balanced and unbiased way of presenting information to your readership. Embassy of the Russian Federation suggests that China Daily should pay more attention to other Chinese and Russian official media. Among Russian media ITAR-TASS and Russia Today TV Chanel are highly recommended.

Embassy of the Russian Federation in the People's Republic of China
 "
"63","http://mid.ru/bdomp/ns_publ.nsf/71efd0b697409f85c3256fc7002e091d/9c11d7f831c4547a442579cf003e8e11!OpenDocument","2012-03-28 00:00:00.000000","ОПРОВЕРЖЕНИЕ РЕДАКТОРА ГАЗЕТЫ ""JORNAL I"" СТАТЬИ ""РОССИЙСКИЙ СПЕЦНАЗ ВЫСАДИЛСЯ В СИРИИ ДЛЯ ОБЕСПЕЧЕНИЯ ЗАЩИТЫ БАЗЫ ТАРТУС""","Опровержение редактора газеты Jornal I статьи Российский спецназ высадился в Сирии для обеспечения защиты базы Тартус"
"64","http://mid.ru/bdomp/ns_publ.nsf/71efd0b697409f85c3256fc7002e091d/9c11d7f831c4547a442579cf003e8e11!OpenDocument","2012-03-28 00:00:00.000000","ОПРОВЕРЖЕНИЕ РЕДАКТОРА ГАЗЕТЫ ""JORNAL I"" СТАТЬИ ""РОССИЙСКИЙ СПЕЦНАЗ ВЫСАДИЛСЯ В СИРИИ ДЛЯ ОБЕСПЕЧЕНИЯ ЗАЩИТЫ БАЗЫ ТАРТУС""","
Опровержение редактора газеты Jornal I статьи Российский спецназ высадился в Сирии для обеспечения защиты базы Тартус

 "
"65","http://mid.ru/bdomp/ns_publ.nsf/71efd0b697409f85c3256fc7002e091d/9de952fb2666987ec3257673004c9e4e!OpenDocument","2009-11-19 00:00:00.000000","КОММЕНТАРИЙ ПРЕСС-АТТАШЕ ПОСОЛЬСТВА РОССИИ В ИСПАНИИ С.А.ОБОЗНОВА В СВЯЗИ С ПУБЛИКАЦИЯМИ В ГАЗЕТЕ «ПАИС» НА ТЕМУ ЕЖЕГОДНОГО ПОСЛАНИЯ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ Д.А.МЕДВЕДЕВА ФЕДЕРАЛЬНОМУ СОБРАНИЮ, ОПУБЛИКОВАННЫЙ 17 НОЯБРЯ 2009 Г.","Перевод с испанского   КОММЕНТАРИЙ ПРЕСС-АТТАШЕ ПОСОЛЬСТВА РОССИИ В ИСПАНИИ С.А.ОБОЗНОВА В СВЯЗИ С ПУБЛИКАЦИЯМИ В ГАЗЕТЕ «ПАИС»  НА ТЕМУ ЕЖЕГОДНОГО ПОСЛАНИЯ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ Д.А.МЕДВЕДЕВА ФЕДЕРАЛЬНОМУ СОБРАНИЮ, ОПУБЛИКОВАННЫЙ 17 НОЯБРЯ 2009 г.   Господин главный редактор,  Меня искренне удивляют попытки руководимой Вами газеты представить в качестве лейтмотива ежегодного Послания Президента России Дмитрия Медведева стремление «модернизировать страну без демократии». Авторы публикаций в «Паис» явно проигнорировали основной смысл президентского выступления. Между тем, он заключается в глубокой модернизации не только основ экономики, но и демократических институтов России. В данном контексте, г-н Медведев сформулировал 10 конкретных предложений, направленных на максимальную прозрачность  внутриполитических процессов, представленность наибольшего количества партий и объединений в федеральных и региональных органах власти. Не менее странно то, что Ваше издание, вопреки очевидному, предпочло «не заметить» прямоту и честность г-на Медведева, выступившего с жестким и бескомпромиссным анализом положения с коррупцией в российском обществе, подтвердив принципиальный курс на борьбу с этим злом. В свете вышеизложенного, невозможно согласиться с оценкой Послания как «попытки бегства от реальных проблем». Такая постановка  вопроса вызывает глубокое недоумение, а главное – создает у читателей «Паис» неадекватное представление о современной России и того места в мире, которое она стремится занять.                                                                    Сергей ОБОЗНОВ, Пресс-атташе Посольства России в Испании"
"66","http://mid.ru/bdomp/ns_publ.nsf/71efd0b697409f85c3256fc7002e091d/a30901c6dee2a849442579cd00492ee5!OpenDocument","2012-03-26 00:00:00.000000","ОПРОВЕРЖЕНИЕ ГАЗЕТЫ ""JORNAL I"" СТАТЬИ ""РОССИЙСКИЙ СПЕЦНАЗ ВЫСАДИЛСЯ В СИРИИ ДЛЯ ОБЕСПЕЧЕНИЯ ЗАЩИТЫ БАЗЫ ТАРТУС""","Опровержение газеты Jornal I статьи Российский спецназ высадился в Сирии для обеспечения защиты базы Тартус"
"67","http://mid.ru/bdomp/ns_publ.nsf/71efd0b697409f85c3256fc7002e091d/a42a3ce87af0536443257e2300216b1d!OpenDocument","2015-05-15 00:00:00.000000","КОММЕНТАРИЙ ПОСОЛЬСТВА РОССИИ В ДАНИИ, ОПУБЛИКОВАННЫЙ В ДАЙДЖЕСТЕ ДАТСКОЙ ПРЕССЫ «НЬЮС ЭКСПРЕСС» 15 МАЯ 2015 ГОДА, В СВЯЗИ СО СТАТЬЕЙ В ДАТСКОЙ ГАЗЕТЕ «БЕРЛИНГСКЕ» ПО СЛУЧАЮ ОКОНЧАНИЯ ВТОРОЙ МИРОВОЙ ВОЙНЫ","
Комментарий Посольства России в Дании, опубликованный в дайджесте датской прессы «Ньюс Экспресс» 15 мая 2015 года, в связи со статьей в датской газете «Берлингске» по случаю окончания Второй мировой войны

15-05-2015

70-летие освобождения, Победы во Второй мировой войне в Европе, которую в эти дни празднуют в Дании и России, в десятках других европейских и не только европейских стран, предоставляет всем европейцам возможность вспомнить о принесенных на алтарь Победы жертвах, еще раз повторить уроки истории.
Редакционная статья, появившаяся 4 мая в «Берлингске», заставляет думать не только о невыученных уроках, но и о намеренной ревизии истории европейского континента.
Напомним, что Советский Союз потерял в Великой Отечественной войне, по последним данным, более 26 миллионов своих граждан. Командир пехотного взвода Красной Армии на передовой в 1941-1943 годах жил всего 3 дня! В 1941 году санинструктор на передовой жил только 40 секунд! От поколения 1923 года рождения (то есть тех юношей, которым в начале войны было 18 лет) в нашей стране к середине 1945 года в живых осталось 3 процента. Только при блокаде Ленинграда (ныне Санкт-Петербург) мы потеряли больше жизней, чем США и Великобритания вместе взятые на протяжении всей Второй мировой войны. Вдумайтесь в эти цифры...
Напомним, что с 22 июня 1941 года по 6 июня 1944 года Советский Союз был единственной страной, противостоявшей в Европе на сухопутном, морском и воздушном театрах военных действий Третьему Рейху, который к тому моменту оккупировал почти всю Европу. Против СССР в течение войны сражались 85% сил Вермахта. Для «знатоков истории» напомним и тот факт, что Берлин штурмом взяли советские, а не американские войска.
Мы никогда не забудем помощь американских союзников по ленд - лизу, доходившую до 4% ВВП Советского Союза в годы войны. Как наши союзники, надеемся, помнят и о том, что, верный союзническому долгу, Советский Союз, несмотря на огромное напряжение 4 лет войны, летом 1945 года перебросил за 6 тысяч км, на Дальний Восток необходимые силы и разгромил за 8 дней миллионную Квантунскую армию Японии, внеся более чем весомый вклад в завершение Второй мировой войны в этой части света.
Никому в Дании не приходит в голову назвать оккупацией размещение британских войск в Королевстве до осени 1947 года, а освобождение советскими войсками Борнхольма, на котором сопротивление оказывали около 12 тыс. германских солдат и офицеров, и последующее размещение до апреля 1946 года почему-то называют «11-месячной оккупацией Советским Союзом».
Если главному редактору изменяет историческая память, рекомендуем прочесть статью в «Файнэншл Таймс» от 4 мая (стр.6), которая, хоть и отдает дань текущей политической конъюнктуре, пишет правду о Великой Отечественной войне советского народа.



 "
"68","http://mid.ru/bdomp/ns_publ.nsf/71efd0b697409f85c3256fc7002e091d/a42a3ce87af0536443257e2300216b1d!OpenDocument","2015-05-15 00:00:00.000000","КОММЕНТАРИЙ ПОСОЛЬСТВА РОССИИ В ДАНИИ, ОПУБЛИКОВАННЫЙ В ДАЙДЖЕСТЕ ДАТСКОЙ ПРЕССЫ «НЬЮС ЭКСПРЕСС» 15 МАЯ 2015 ГОДА, В СВЯЗИ СО СТАТЬЕЙ В ДАТСКОЙ ГАЗЕТЕ «БЕРЛИНГСКЕ» ПО СЛУЧАЮ ОКОНЧАНИЯ ВТОРОЙ МИРОВОЙ ВОЙНЫ","Комментарий Посольства России в Дании, опубликованный в дайджесте датской прессы «Ньюс Экспресс» 15 мая 2015 года, в связи со статьей в датской газете «Берлингске» по случаю окончания Второй мировой войны  15-05-2015  70-летие освобождения, Победы во Второй мировой войне в Европе, которую в эти дни празднуют в Дании и России, в десятках других европейских и не только европейских стран, предоставляет всем европейцам возможность вспомнить о принесенных на алтарь Победы жертвах, еще раз повторить уроки истории. Редакционная статья, появившаяся 4 мая в «Берлингске», заставляет думать не только о невыученных уроках, но и о намеренной ревизии истории европейского континента. Напомним, что Советский Союз потерял в Великой Отечественной войне, по последним данным, более 26 миллионов своих граждан. Командир пехотного взвода Красной Армии на передовой в 1941-1943 годах жил всего 3 дня! В 1941 году санинструктор на передовой жил только 40 секунд! От поколения 1923 года рождения (то есть тех юношей, которым в начале войны было 18 лет) в нашей стране к середине 1945 года в живых осталось 3 процента. Только при блокаде Ленинграда (ныне Санкт-Петербург) мы потеряли больше жизней, чем США и Великобритания вместе взятые на протяжении всей Второй мировой войны. Вдумайтесь в эти цифры... Напомним, что с 22 июня 1941 года по 6 июня 1944 года Советский Союз был единственной страной, противостоявшей в Европе на сухопутном, морском и воздушном театрах военных действий Третьему Рейху, который к тому моменту оккупировал почти всю Европу. Против СССР в течение войны сражались 85% сил Вермахта. Для «знатоков истории» напомним и тот факт, что Берлин штурмом взяли советские, а не американские войска. Мы никогда не забудем помощь американских союзников по ленд - лизу, доходившую до 4% ВВП Советского Союза в годы войны. Как наши союзники, надеемся, помнят и о том, что, верный союзническому долгу, Советский Союз, несмотря на огромное напряжение 4 лет войны, летом 1945 года перебросил за 6 тысяч км, на Дальний Восток необходимые силы и разгромил за 8 дней миллионную Квантунскую армию Японии, внеся более чем весомый вклад в завершение Второй мировой войны в этой части света. Никому в Дании не приходит в голову назвать оккупацией размещение британских войск в Королевстве до осени 1947 года, а освобождение советскими войсками Борнхольма, на котором сопротивление оказывали около 12 тыс. германских солдат и офицеров, и последующее размещение до апреля 1946 года почему-то называют «11-месячной оккупацией Советским Союзом». Если главному редактору изменяет историческая память, рекомендуем прочесть статью в «Файнэншл Таймс» от 4 мая (стр.6), которая, хоть и отдает дань текущей политической конъюнктуре, пишет правду о Великой Отечественной войне советского народа."
"69","http://mid.ru/bdomp/ns_publ.nsf/71efd0b697409f85c3256fc7002e091d/a9614ad720724e55c3256fe200434184!OpenDocument","2005-10-20 00:00:00.000000","ПИСЬМО ПРЕСС-СЛУЖБЫ ПОСОЛЬСТВА РОССИИ В БЕЛЬГИИ В РЕДАКЦИЮ БЕЛЬГИЙСКОЙ ГАЗЕТЫ “ТЕЙД”, ОПУБЛИКОВАННОЕ 16 ОКТЯБРЯ 2005 ГОДА","Письмо  пресс-службы Посольства России в Бельгии  в редакцию бельгийской газеты  “Тейд”, опубликованное 16 октября 2005 года 20-10-2005  В связи с обвинениями в адрес российской стороны, выдвинутыми газетой Тейд в статье Русские шпионят за бельгийской энергетической политикой, хотели бы отметить, что спекуляции на тему энергетического шпионажа России в Бельгии противоречат здравому смыслу.  Ведь это не российская сторона навязывает бельгийскому правительству поставки нефти и газа. Как раз наоборот: именно бельгийский премьер-министр Г.Верхофстадт в ходе переговоров с Президентом России В.В.Путиным 3 октября с.г поставил вопрос о большой заинтересованности Брюсселя в импорте российского газа в Бельгию, а также предложил использовать здешнюю газотранспортную инфраструктуру для поставок российского газа на рынки третьих стран. Об этом г-н Г.Верхофстадт говорит на пресс-конференции по итогам переговоров. Именно по инициативе бельгийской стороны сейчас готовится меморандум понимания по вопросам энергетического сотрудничества двух государств. Таким образом, российская сторона в данном вопросе отнюдь не является ни просителем, ни лоббистом. Кроме того, именно бельгийская сторона, как заинтересованная в долгосрочном сотрудничестве, сама предлагает провести подробное обсуждение вопросов энергетического сотрудничества в рамках межправительственной комиссии России и стран Бельгийско-Люксембургского экономического союза. В таком случае встает вопрос: для чего шпионить за бельгийской энергетической политикой, если планы и намерения обеих сторон совершенно транспарентны?  И, наконец, не приходится говорить о том, что сама идея русского шпионажа против интересов Бельгии выглядит анахронизмом на фоне нынешних партнерских связей между двумя государствами. Их высокий уровень убедительно продемонстрировал состоявшийся визит Президента России в Бельгию.   Пресс-служба Посольства"
"70","http://mid.ru/bdomp/ns_publ.nsf/71efd0b697409f85c3256fc7002e091d/a9614ad720724e55c3256fe200434184!OpenDocument","2005-10-20 00:00:00.000000","ПИСЬМО ПРЕСС-СЛУЖБЫ ПОСОЛЬСТВА РОССИИ В БЕЛЬГИИ В РЕДАКЦИЮ БЕЛЬГИЙСКОЙ ГАЗЕТЫ “ТЕЙД”, ОПУБЛИКОВАННОЕ 16 ОКТЯБРЯ 2005 ГОДА","

Письмо  пресс-службы Посольства России в Бельгии  в редакцию бельгийской газеты  “Тейд”, опубликованное 16 октября 2005 года
20-10-2005

В связи с обвинениями в адрес российской стороны, выдвинутыми газетой Тейд в статье Русские шпионят за бельгийской энергетической политикой, хотели бы отметить, что спекуляции на тему энергетического шпионажа России в Бельгии противоречат здравому смыслу. 
Ведь это не российская сторона навязывает бельгийскому правительству поставки нефти и газа. Как раз наоборот: именно бельгийский премьер-министр Г.Верхофстадт в ходе переговоров с Президентом России В.В.Путиным 3 октября с.г поставил вопрос о большой заинтересованности Брюсселя в импорте российского газа в Бельгию, а также предложил использовать здешнюю газотранспортную инфраструктуру для поставок российского газа на рынки третьих стран. Об этом г-н Г.Верхофстадт говорит на пресс-конференции по итогам переговоров. Именно по инициативе бельгийской стороны сейчас готовится меморандум понимания по вопросам энергетического сотрудничества двух государств. Таким образом, российская сторона в данном вопросе отнюдь не является ни просителем, ни лоббистом. Кроме того, именно бельгийская сторона, как заинтересованная в долгосрочном сотрудничестве, сама предлагает провести подробное обсуждение вопросов энергетического сотрудничества в рамках межправительственной комиссии России и стран Бельгийско-Люксембургского экономического союза. В таком случае встает вопрос: для чего шпионить за бельгийской энергетической политикой, если планы и намерения обеих сторон совершенно транспарентны? 
И, наконец, не приходится говорить о том, что сама идея русского шпионажа против интересов Бельгии выглядит анахронизмом на фоне нынешних партнерских связей между двумя государствами. Их высокий уровень убедительно продемонстрировал состоявшийся визит Президента России в Бельгию. 

Пресс-служба Посольства 

 "
